Latitude,Longitude,ArchiveYear,Started,AcresBurned,Counties,WildfireOccurred,Region,Date
33.56777,-116.08003,2017,2017-04-13 02:30:00+00:00,15,Riverside,1,Southern California,4/13/2017
40.262502,-121.673835,2017,2017-04-14 15:10:00+00:00,0,Tehama,0,Northern California,4/14/2017
38.777262,-121.446389,2017,2017-04-15 07:55:00+00:00,0,Placer,0,Central California,4/15/2017
37.656075,-122.080363,2017,2017-04-15 12:19:00+00:00,0,Alameda,0,Western California,4/15/2017
33.67221,-114.881546,2017,2017-04-17 13:23:00+00:00,0,Riverside,0,Southern California,4/17/2017
37.275782,-121.715298,2017,2017-04-19 10:59:00+00:00,0,Santa Clara,0,Western California,4/19/2017
36.07228,-120.26561,2017,2017-04-20 15:40:00+00:00,5738,Fresno,1,Central California,4/20/2017
34.109269,-118.389719,2017,2017-04-21 01:17:00+00:00,0,Los Angeles,0,Southern California,4/21/2017
33.893776,-117.479399,2017,2017-04-21 22:54:00+00:00,0,Riverside,0,Southern California,4/21/2017
33.549087,-114.805826,2017,2017-04-22 02:26:00+00:00,0,Riverside,0,Southern California,4/22/2017
35.203656,-119.589107,2017,2017-04-22 10:17:00+00:00,0,Kern,0,Southern California,4/22/2017
36.44141,-121.34695,2017,2017-04-24 12:06:00+00:00,10,Monterey,1,Western California,4/24/2017
40.500169,-122.919098,2017,2017-04-25 12:17:00+00:00,0,Trinity,0,Northern California,4/25/2017
33.361766,-116.443273,2017,2017-04-25 21:24:00+00:00,0,San Diego,0,Southern California,4/25/2017
39.268238,-120.199813,2017,2017-04-26 09:40:00+00:00,0,Placer,0,Central California,4/26/2017
36.530836,-120.206592,2017,2017-04-28 15:40:00+00:00,976,Fresno,1,Central California,4/28/2017
36.5355,-120.6585,2017,2017-04-29 17:15:00+00:00,126,Fresno,1,Central California,4/29/2017
34.00566,-117.30693,2017,2017-04-30 15:23:00+00:00,1350,Riverside,1,Southern California,4/30/2017
34.30104,-117.45646,2017,2017-04-30 16:03:00+00:00,150,San Bernardino,1,Southern California,4/30/2017
33.7866,-117.5048,2017,2017-04-30 19:43:00+00:00,12,Riverside,1,Southern California,4/30/2017
35.71704,-118.30601,2017,2017-05-01 12:44:00+00:00,19,Kern,1,Southern California,5/1/2017
35.78286,-120.22647,2017,2017-05-02 14:32:00+00:00,130,San Luis Obispo,1,Southern California,5/2/2017
34.240509,-117.677685,2017,2017-05-03 19:25:00+00:00,0,Los Angeles,0,Southern California,5/3/2017
35.6879,-120.3317,2017,2017-05-07 16:41:00+00:00,12,San Luis Obispo,1,Southern California,5/7/2017
36.263799,-118.665693,2017,2017-05-09 06:39:00+00:00,0,Tulare,0,Central California,5/9/2017
36.45491,-120.2445,2017,2017-05-10 15:27:00+00:00,400,Fresno,1,Central California,5/10/2017
35.60001,-118.4683,2017,2017-05-12 05:05:00+00:00,31,Kern,1,Southern California,5/12/2017
36.96655,-120.89261,2017,2017-05-12 15:30:00+00:00,1800,Merced,1,Central California,5/12/2017
35.77082,-120.92482,2017,2017-05-14 12:00:00+00:00,20,Monterey,1,Western California,5/14/2017
33.88466,-116.99229,2017,2017-05-14 12:51:00+00:00,17,Riverside,1,Southern California,5/14/2017
35.05076,-118.90004,2017,2017-05-14 14:00:00+00:00,41,Kern,1,Southern California,5/14/2017
35.21177,-119.87525,2017,2017-05-15 13:58:00+00:00,225,San Luis Obispo,1,Southern California,5/15/2017
35.41283,-118.84466,2017,2017-05-15 14:05:00+00:00,288,Kern,1,Southern California,5/15/2017
36.1727,-120.86682,2017,2017-05-16 16:10:00+00:00,18,Monterey,1,Western California,5/16/2017
36.2771,-120.94328,2017,2017-05-17 15:18:00+00:00,17,Monterey,1,Western California,5/17/2017
36.90967,-119.79315,2017,2017-05-17 15:30:00+00:00,150,Madera,1,Central California,5/17/2017
35.34541,-120.76464,2017,2017-05-18 08:48:00+00:00,225,San Luis Obispo,1,Southern California,5/18/2017
35.983,-119.91508,2017,2017-05-18 12:54:00+00:00,20,Kings,1,Central California,5/18/2017
36.12089,-120.37116,2017,2017-05-18 13:11:00+00:00,10343,Fresno,1,Central California,5/18/2017
33.97155,-117.44148,2017,2017-05-18 17:25:00+00:00,14,Riverside,1,Southern California,5/18/2017
35.85253,-120.80411,2017,2017-05-19 13:10:00+00:00,0,San Luis Obispo,1,Southern California,5/19/2017
33.3906,-117.32348,2017,2017-05-19 14:45:00+00:00,486,San Diego,1,Southern California,5/19/2017
36.60736,-120.5828,2017,2017-05-19 23:28:00+00:00,70,Fresno,1,Central California,5/19/2017
35.556667,-120.474,2017,2017-05-20 13:11:00+00:00,17,San Luis Obispo,1,Southern California,5/20/2017
35.4605,-118.85896,2017,2017-05-20 14:23:00+00:00,506,Kern,1,Southern California,5/20/2017
34.9465,-119.8036,2017,2017-05-20 17:54:00+00:00,190,Santa Barbara,1,Southern California,5/20/2017
32.65597,-116.80527,2017,2017-05-20 23:19:00+00:00,2056,San Diego,1,Southern California,5/20/2017
33.96419,-117.20507,2017,2017-05-21 16:12:00+00:00,35,Riverside,1,Southern California,5/21/2017
36.35578,-120.99552,2017,2017-05-22 04:50:00+00:00,21,San Benito,1,Western California,5/22/2017
33.94673,-117.17773,2017,2017-05-23 13:13:00+00:00,10,Riverside,1,Southern California,5/23/2017
32.679,-116.29296,2017,2017-05-24 15:30:00+00:00,25,San Diego,1,Southern California,5/24/2017
33.88287,-116.99651,2017,2017-05-25 14:48:00+00:00,120,Riverside,1,Southern California,5/25/2017
33.34988,-117.39818,2017,2017-05-25 18:15:00+00:00,1000,San Diego,1,Southern California,5/25/2017
36.96642,-119.58292,2017,2017-05-28 07:49:00+00:00,16,Fresno,1,Central California,5/28/2017
34.87128,-118.35296,2017,2017-05-28 10:59:00+00:00,10,Kern,1,Southern California,5/28/2017
33.58577,-116.07429,2017,2017-05-28 15:27:00+00:00,48,Riverside,1,Southern California,5/28/2017
38.19906,-120.83484,2017,2017-05-28 15:30:00+00:00,15,Calaveras,1,Central California,5/28/2017
36.61332,-120.7109,2017,2017-05-28 16:16:00+00:00,18,Fresno,1,Central California,5/28/2017
34.04412,-116.55326,2017,2017-05-29 01:20:00+00:00,16,San Bernardino,1,Southern California,5/29/2017
39.23205,-121.376,2017,2017-05-29 15:31:00+00:00,10,Yuba,1,Central California,5/29/2017
35.89423,-119.00334,2017,2017-05-31 11:30:00+00:00,79,Tulare,1,Central California,5/31/2017
38.33707,-121.11113,2017,2017-06-01 15:38:00+00:00,68,Sacramento,1,Central California,6/1/2017
33.94788,-116.59719,2017,2017-06-01 16:12:00+00:00,26,Riverside,1,Southern California,6/1/2017
35.188,-119.2877,2017,2017-06-02 18:55:00+00:00,16,Kern,1,Southern California,6/2/2017
33.82165,-116.96079,2017,2017-06-03 12:09:00+00:00,27,Riverside,1,Southern California,6/3/2017
41.38247,-120.53443,2017,2017-06-03 13:09:00+00:00,42,Modoc,1,Northern California,6/3/2017
34.29931,-118.37539,2017,2017-06-03 15:39:00+00:00,25,Los Angeles,1,Southern California,6/3/2017
40.03392,-120.1064,2017,2017-06-04 16:12:00+00:00,67,Lassen,1,Northern California,6/4/2017
40.38944,-122.13088,2017,2017-06-04 16:22:00+00:00,78,Tehama,1,Northern California,6/4/2017
33.87107,-116.88097,2017,2017-06-04 16:48:00+00:00,10,Riverside,1,Southern California,6/4/2017
35.60633,-118.4642,2017,2017-06-04 22:11:00+00:00,33,Kern,1,Southern California,6/4/2017
37.86549,-122.2102,2017,2017-06-05 13:17:00+00:00,20,Contra Costa,1,Western California,6/5/2017
35.564124,-118.796513,2017,2017-06-05 14:02:00+00:00,10,Kern,1,Southern California,6/5/2017
39.52499,-121.64897,2017,2017-06-06 12:43:00+00:00,91,Butte,1,Northern California,6/6/2017
41.8721,-122.4571,2017,2017-06-06 16:38:00+00:00,46,Siskiyou,1,Northern California,6/6/2017
36.45809,-118.87676,2017,2017-06-07 11:55:00+00:00,339,Tulare,1,Central California,6/7/2017
37.12759,-120.0193,2017,2017-06-07 21:00:00+00:00,157,Madera,1,Central California,6/7/2017
35.37351,-118.84134,2017,2017-06-09 04:53:00+00:00,35,Kern,1,Southern California,6/9/2017
35.80375,-120.52508,2017,2017-06-09 16:15:00+00:00,14,Monterey,1,Western California,6/9/2017
35.59804,-118.47939,2017,2017-06-10 12:17:00+00:00,206,Kern,1,Southern California,6/10/2017
37.0825,-119.8011,2017,2017-06-10 13:19:00+00:00,1431,Madera,1,Central California,6/10/2017
36.704679,-120.405077,2017,2017-06-11 10:46:00+00:00,186,Fresno,1,Central California,6/11/2017
36.616986,-120.369347,2017,2017-06-11 17:15:00+00:00,450,Fresno,1,Central California,6/11/2017
35.902149,-120.983684,2017,2017-06-11 18:12:00+00:00,32,Monterey,1,Western California,6/11/2017
37.85137,-120.45268,2017,2017-06-11 18:49:00+00:00,38,Tuolumne,1,Central California,6/11/2017
36.8005,-119.35901,2017,2017-06-11 22:45:00+00:00,76,Fresno,1,Central California,6/11/2017
38.68347,-122.2654,2017,2017-06-13 10:18:00+00:00,22,Napa,1,Western California,6/13/2017
33.584036,-116.972036,2017,2017-06-13 12:00:00+00:00,33,Riverside,1,Southern California,6/13/2017
33.23281,-117.29509,2017,2017-06-13 14:31:00+00:00,50,San Diego,1,Southern California,6/13/2017
35.8556,-118.74542,2017,2017-06-13 17:00:00+00:00,135,Tulare,1,Central California,6/13/2017
33.52584,-116.85226,2017,2017-06-13 17:21:00+00:00,20,Riverside,1,Southern California,6/13/2017
35.6871,-120.3187,2017,2017-06-14 11:44:00+00:00,150,San Luis Obispo,1,Southern California,6/14/2017
37.36914,-120.0088,2017,2017-06-15 07:30:00+00:00,63,Mariposa,1,Central California,6/15/2017
33.950382,-116.884446,2017,2017-06-15 11:36:00+00:00,105,Riverside,1,Southern California,6/15/2017
33.79925,-117.11659,2017,2017-06-15 15:51:00+00:00,28,Riverside,1,Southern California,6/15/2017
39.69717,-121.75417,2017,2017-06-16 09:27:00+00:00,134,Butte,1,Northern California,6/16/2017
35.90092,-120.93371,2017,2017-06-16 15:49:00+00:00,32,Monterey,1,Western California,6/16/2017
34.55607,-118.60703,2017,2017-06-17 13:55:00+00:00,800,Los Angeles,1,Southern California,6/17/2017
40.32063,-122.83208,2017,2017-06-18 07:15:00+00:00,60,Tehama,1,Northern California,6/18/2017
33.90965,-116.9669,2017,2017-06-18 12:28:00+00:00,10,Riverside,1,Southern California,6/18/2017
37.02081,-119.95136,2017,2017-06-18 14:04:00+00:00,25,Madera,1,Central California,6/18/2017
35.53456,-118.66733,2017,2017-06-18 14:22:00+00:00,1522,Kern,1,Southern California,6/18/2017
33.98639,-117.21314,2017,2017-06-18 15:10:00+00:00,153,Riverside,1,Southern California,6/18/2017
41.93006,-122.36545,2017,2017-06-18 15:45:00+00:00,56,Siskiyou,1,Northern California,6/18/2017
33.71025,-117.31924,2017,2017-06-18 16:03:00+00:00,26,Riverside,1,Southern California,6/18/2017
34.2976,-116.826,2017,2017-06-19 15:05:00+00:00,1503,San Bernardino,1,Southern California,6/19/2017
39.71101,-120.02325,2017,2017-06-19 21:41:00+00:00,168,Sierra,1,Central California,6/19/2017
37.82934,-120.68992,2017,2017-06-21 14:45:00+00:00,65,Stanislaus,1,Central California,6/21/2017
37.33454,-121.76323,2017,2017-06-21 18:02:00+00:00,54,Santa Clara,1,Western California,6/21/2017
39.364,-121.4143,2017,2017-06-22 09:49:00+00:00,21,Butte,1,Northern California,6/22/2017
39.38416,-121.5786,2017,2017-06-22 11:10:00+00:00,111,Butte,1,Northern California,6/22/2017
38.07481,-122.23004,2017,2017-06-22 13:08:00+00:00,39,Solano,1,Western California,6/22/2017
36.27306,-120.65185,2017,2017-06-23 16:00:00+00:00,357,Fresno,1,Central California,6/23/2017
36.51912,-119.50606,2017,2017-06-23 22:32:00+00:00,0,Tulare,1,Central California,6/23/2017
40.10282,-122.27379,2017,2017-06-24 11:15:00+00:00,42,Tehama,1,Northern California,6/24/2017
33.1683,-116.77342,2017,2017-06-25 12:09:00+00:00,36,San Diego,1,Southern California,6/25/2017
34.37443,-118.49343,2017,2017-06-25 12:47:00+00:00,760,Los Angeles,1,Southern California,6/25/2017
41.841,-123.474,2017,2017-06-25 17:00:00+00:00,0,Siskiyou,1,Northern California,6/25/2017
40.703775,-122.645079,2017,2017-06-26 12:30:00+00:00,19,Siskiyou,1,Northern California,6/26/2017
33.530045,-116.594422,2017,2017-06-26 15:10:00+00:00,6309,Riverside,1,Southern California,6/26/2017
35.4025,-120.4992,2017,2017-06-26 15:27:00+00:00,1598,San Luis Obispo,1,Southern California,6/26/2017
41.93323,-124.19629,2017,2017-06-26 21:30:00+00:00,28,Del Norte,1,Northern California,6/26/2017
38.45822,-120.92162,2017,2017-06-27 07:39:00+00:00,35,Sacramento,1,Central California,6/27/2017
32.7789,-116.8516,2017,2017-06-27 09:38:00+00:00,25,San Diego,1,Southern California,6/27/2017
37.9775,-122.65749,2017,2017-06-27 10:39:00+00:00,38,Marin,1,Western California,6/27/2017
34.14575,-117.17813,2017,2017-06-27 15:22:00+00:00,670,San Bernardino,1,Southern California,6/27/2017
35.947,-120.87492,2017,2017-06-28 09:30:00+00:00,15,Monterey,1,Western California,6/28/2017
41.85763,-121.29581,2017,2017-06-28 13:50:00+00:00,562,Modoc,1,Northern California,6/28/2017
37.3762,-119.9646,2017,2017-06-28 15:49:00+00:00,630,Mariposa,1,Central California,6/28/2017
33.43513,-117.58252,2017,2017-06-28 17:56:00+00:00,0,San Diego,1,Southern California,6/28/2017
37.3344,-121.71752,2017,2017-06-29 13:56:00+00:00,85,Santa Clara,1,Western California,6/29/2017
34.03941,-118.58624,2017,2017-06-29 15:09:00+00:00,55,Los Angeles,1,Southern California,6/29/2017
34.10446,-118.70294,2017,2017-06-29 15:45:00+00:00,41,Los Angeles,1,Southern California,6/29/2017
35.96275,-121.08753,2017,2017-06-29 20:44:00+00:00,42,Monterey,1,Western California,6/29/2017
35.38298,-118.80123,2017,2017-06-30 13:49:00+00:00,1200,Kern,1,Southern California,6/30/2017
40.69554,-122.0122,2017,2017-07-01 00:48:00+00:00,128,Shasta,1,Northern California,7/1/2017
39.08382,-121.06656,2017,2017-07-02 12:41:00+00:00,10,Nevada,1,Northern California,7/2/2017
33.913089,-117.096233,2017,2017-07-02 13:04:00+00:00,11,Riverside,1,Southern California,7/2/2017
37.4591,-119.921,2017,2017-07-02 13:36:00+00:00,225,Mariposa,1,Central California,7/2/2017
39.8629,-121.6268,2017,2017-07-02 13:43:00+00:00,14,Butte,1,Northern California,7/2/2017
36.269125,-120.620791,2017,2017-07-02 22:28:00+00:00,1538,Fresno,1,Central California,7/2/2017
33.91806,-116.99321,2017,2017-07-03 13:34:00+00:00,10,Riverside,1,Southern California,7/3/2017
33.87739,-117.16215,2017,2017-07-03 15:14:00+00:00,50,Riverside,1,Southern California,7/3/2017
33.96896,-117.25411,2017,2017-07-03 19:31:00+00:00,30,Riverside,1,Southern California,7/3/2017
34.304722,-117.3125,2017,2017-07-04 13:15:00+00:00,13,San Bernardino,1,Southern California,7/4/2017
36.81476,-119.51592,2017,2017-07-04 13:21:00+00:00,57,Fresno,1,Central California,7/4/2017
36.85596,-121.30983,2017,2017-07-04 13:21:00+00:00,34,San Benito,1,Western California,7/4/2017
34.20599,-118.98603,2017,2017-07-04 14:45:00+00:00,50,Ventura,1,Southern California,7/4/2017
33.99316,-117.48405,2017,2017-07-04 15:20:00+00:00,35,Riverside,1,Southern California,7/4/2017
41.86609,-122.73031,2017,2017-07-04 15:21:00+00:00,0,Siskiyou,1,Northern California,7/4/2017
39.53944,-121.54722,2017,2017-07-04 15:45:00+00:00,18,Butte,1,Northern California,7/4/2017
33.85323,-117.48195,2017,2017-07-04 16:55:00+00:00,205,Riverside,1,Southern California,7/4/2017
36.10858,-118.81979,2017,2017-07-05 08:24:00+00:00,21,Tulare,1,Central California,7/5/2017
41.3975,-122.8428,2017,2017-07-05 11:05:00+00:00,469,Siskiyou,1,Northern California,7/5/2017
36.95104,-119.65621,2017,2017-07-05 15:40:00+00:00,91,Fresno,1,Central California,7/5/2017
38.20176,-120.67848,2017,2017-07-05 16:56:00+00:00,22,Calaveras,1,Central California,7/5/2017
35.59904,-119.08312,2017,2017-07-06 12:29:00+00:00,1626,Kern,1,Southern California,7/6/2017
38.49521,-122.0251,2017,2017-07-06 12:41:00+00:00,2269,Yolo,1,Central California,7/6/2017
40.6361,-120.9643,2017,2017-07-06 13:00:00+00:00,0,Lassen,1,Northern California,7/6/2017
35.0179,-120.3223,2017,2017-07-06 15:44:00+00:00,28687,San Luis Obispo,1,Southern California,7/6/2017
35.77896,-118.89627,2017,2017-07-07 09:18:00+00:00,2940,Kern,1,Southern California,7/7/2017
37.09773,-120.02027,2017,2017-07-07 10:00:00+00:00,90,Madera,1,Central California,7/7/2017
33.763304,-117.314994,2017,2017-07-07 12:56:00+00:00,33,Riverside,1,Southern California,7/7/2017
39.45352,-121.41222,2017,2017-07-07 14:52:00+00:00,6033,Butte,1,Northern California,7/7/2017
34.07612,-117.06765,2017,2017-07-07 15:45:00+00:00,74,San Bernardino,1,Southern California,7/7/2017
37.65963,-120.34802,2017,2017-07-07 15:50:00+00:00,36,Mariposa,1,Central California,7/7/2017
35.346,-120.62825,2017,2017-07-07 16:23:00+00:00,58,San Luis Obispo,1,Southern California,7/7/2017
37.87808,-121.78677,2017,2017-07-08 02:20:00+00:00,231,Contra Costa,1,Western California,7/8/2017
37.64898,-120.4925,2017,2017-07-08 11:00:00+00:00,62,Stanislaus,1,Central California,7/8/2017
34.55096,-119.9494,2017,2017-07-08 13:43:00+00:00,18430,Santa Barbara,1,Southern California,7/8/2017
38.02929,-122.25544,2017,2017-07-08 15:26:00+00:00,370,Contra Costa,1,Western California,7/8/2017
38.7803,-120.97111,2017,2017-07-08 16:38:00+00:00,74,El Dorado,1,Central California,7/8/2017
39.06308,-121.303,2017,2017-07-08 16:47:00+00:00,50,Yuba,1,Central California,7/8/2017
35.86949,-120.57894,2017,2017-07-08 18:30:00+00:00,1816,Monterey,1,Western California,7/8/2017
40.29118,-122.42606,2017,2017-07-08 18:58:00+00:00,29,Tehama,1,Northern California,7/8/2017
35.42433,-120.47322,2017,2017-07-09 13:49:00+00:00,340,San Luis Obispo,1,Southern California,7/9/2017
35.93273,-120.20014,2017,2017-07-09 15:10:00+00:00,48889,Kings,1,Central California,7/9/2017
39.439722,-120.027222,2017,2017-07-10 13:02:00+00:00,747,Sierra,1,Central California,7/10/2017
39.37192,-121.53865,2017,2017-07-10 14:45:00+00:00,166,Butte,1,Northern California,7/10/2017
37.25014,-121.68562,2017,2017-07-10 15:54:00+00:00,70,Santa Clara,1,Western California,7/10/2017
32.84796,-116.85396,2017,2017-07-11 13:45:00+00:00,400,San Diego,1,Southern California,7/11/2017
40.07045,-120.14013,2017,2017-07-11 14:15:00+00:00,83733,Lassen,1,Northern California,7/11/2017
37.39801,-121.8179,2017,2017-07-11 16:51:00+00:00,101,Santa Clara,1,Western California,7/11/2017
38.18303,-120.85322,2017,2017-07-12 13:10:00+00:00,59,Calaveras,1,Central California,7/12/2017
38.67474,-121.06088,2017,2017-07-12 13:51:00+00:00,13,El Dorado,1,Central California,7/12/2017
39.50475,-121.33785,2017,2017-07-12 13:55:00+00:00,10,Butte,1,Northern California,7/12/2017
34.149,-117.189,2017,2017-07-12 15:29:00+00:00,46,San Bernardino,1,Southern California,7/12/2017
38.08055,-122.77846,2017,2017-07-12 16:15:00+00:00,35,Marin,1,Western California,7/12/2017
33.62613,-117.07975,2017,2017-07-13 10:28:00+00:00,32,Riverside,1,Southern California,7/13/2017
33.77896,-117.24091,2017,2017-07-13 14:14:00+00:00,10,Riverside,1,Southern California,7/13/2017
41.72163,-121.30451,2017,2017-07-13 15:23:00+00:00,410,Modoc,1,Northern California,7/13/2017
34.09773,-117.10567,2017,2017-07-14 14:23:00+00:00,460,San Bernardino,1,Southern California,7/14/2017
40.48972,-122.38619,2017,2017-07-15 18:10:00+00:00,10,Shasta,1,Northern California,7/15/2017
36.66684,-121.74826,2017,2017-07-16 11:17:00+00:00,40,Monterey,1,Western California,7/16/2017
39.30125,-123.28825,2017,2017-07-16 14:51:00+00:00,900,Mendocino,1,Northern California,7/16/2017
37.61757,-120.21321,2017,2017-07-16 15:56:00+00:00,81826,Mariposa,1,Central California,7/16/2017
39.13207,-123.10227,2017,2017-07-17 12:37:00+00:00,20,Mendocino,1,Northern California,7/17/2017
38.29113,-120.62177,2017,2017-07-17 12:55:00+00:00,117,Calaveras,1,Central California,7/17/2017
35.95911,-120.55579,2017,2017-07-17 13:15:00+00:00,1649,Fresno,1,Central California,7/17/2017
39.01224,-122.20127,2017,2017-07-17 13:17:00+00:00,70,Colusa,1,Central California,7/17/2017
41.45589,-120.56933,2017,2017-07-17 13:38:00+00:00,15,Modoc,1,Northern California,7/17/2017
38.86056,-122.62382,2017,2017-07-17 14:44:00+00:00,40,Lake,1,Northern California,7/17/2017
34.72379,-120.13249,2017,2017-07-17 14:55:00+00:00,50,Santa Barbara,1,Southern California,7/17/2017
36.18815,-118.78928,2017,2017-07-17 15:32:00+00:00,59,Tulare,1,Central California,7/17/2017
34.94373,-119.44751,2017,2017-07-18 11:45:00+00:00,1083,Kern,1,Southern California,7/18/2017
40.47106,-122.43608,2017,2017-07-18 12:39:00+00:00,180,Shasta,1,Northern California,7/18/2017
33.75526,-117.25075,2017,2017-07-18 15:34:00+00:00,72,Riverside,1,Southern California,7/18/2017
36.64404,-118.99944,2017,2017-07-18 15:50:00+00:00,58,Tulare,1,Central California,7/18/2017
37.81827,-120.65764,2017,2017-07-18 22:39:00+00:00,19,Stanislaus,1,Central California,7/18/2017
41.478,-123.506,2017,2017-07-19 14:00:00+00:00,319,Del Norte,1,Northern California,7/19/2017
39.76243,-121.74121,2017,2017-07-19 16:02:00+00:00,103,Butte,1,Northern California,7/19/2017
39.75425,-122.17657,2017,2017-07-19 17:30:00+00:00,0,Glenn,1,Northern California,7/19/2017
35.06472,-120.5634,2017,2017-07-20 14:43:00+00:00,47,San Luis Obispo,1,Southern California,7/20/2017
36.22265,-119.06598,2017,2017-07-20 19:16:00+00:00,416,Tulare,1,Central California,7/20/2017
39.36902,-120.97586,2017,2017-07-21 16:50:00+00:00,10,Nevada,1,Northern California,7/21/2017
34.20152,-117.14466,2017,2017-07-22 13:35:00+00:00,85,San Bernardino,1,Southern California,7/22/2017
33.34659,-116.66107,2017,2017-07-22 15:00:00+00:00,255,San Diego,1,Southern California,7/22/2017
34.139,-117.199,2017,2017-07-22 15:49:00+00:00,20,San Bernardino,1,Southern California,7/22/2017
41.338,-120.304,2017,2017-07-23 00:00:00+00:00,0,Modoc,1,Northern California,7/23/2017
34.41204,-117.03031,2017,2017-07-23 15:53:00+00:00,170,San Bernardino,1,Southern California,7/23/2017
36.96607,-121.55552,2017,2017-07-23 16:07:00+00:00,78,Santa Clara,1,Western California,7/23/2017
35.7751,-120.23656,2017,2017-07-24 14:43:00+00:00,150,San Luis Obispo,1,Southern California,7/24/2017
39.06522,-121.3519,2017,2017-07-24 14:56:00+00:00,39,Yuba,1,Central California,7/24/2017
41.702,-123.508,2017,2017-07-25 12:45:00+00:00,0,Siskiyou,1,Northern California,7/25/2017
38.69775,-120.73757,2017,2017-07-25 14:13:00+00:00,13,El Dorado,1,Central California,7/25/2017
38.559707,-120.70013,2017,2017-07-26 13:58:00+00:00,140,El Dorado,1,Central California,7/26/2017
38.5181,-121.104,2017,2017-07-26 14:45:00+00:00,1286,Sacramento,1,Central California,7/26/2017
41.59,-123.501,2017,2017-07-26 18:00:00+00:00,27276,Siskiyou,1,Northern California,7/26/2017
37.44485,-121.84108,2017,2017-07-26 23:19:00+00:00,51,Santa Clara,1,Western California,7/26/2017
39.16826,-120.95498,2017,2017-07-27 14:49:00+00:00,15,Nevada,1,Northern California,7/27/2017
40.1583,-122.3209,2017,2017-07-28 13:24:00+00:00,57,Tehama,1,Northern California,7/28/2017
34.792882,-118.851943,2017,2017-07-28 15:25:00+00:00,135,Los Angeles,1,Southern California,7/28/2017
33.81976,-117.18552,2017,2017-07-28 18:11:00+00:00,63,Riverside,1,Southern California,7/28/2017
37.905545,-120.408135,2017,2017-07-29 13:50:00+00:00,690,Tuolumne,1,Central California,7/29/2017
41.9808,-121.9741,2017,2017-07-29 16:33:00+00:00,155,Siskiyou,1,Northern California,7/29/2017
40.69259,-122.17384,2017,2017-07-29 17:29:00+00:00,17,Shasta,1,Northern California,7/29/2017
39.9034,-120.9761,2017,2017-07-29 18:55:00+00:00,4310,Plumas,1,Northern California,7/29/2017
38.538332,-121.039267,2017,2017-07-30 01:45:00+00:00,236,El Dorado,1,Central California,7/30/2017
35.543,-118.654,2017,2017-07-30 16:17:00+00:00,1350,Kern,1,Southern California,7/30/2017
37.90014,-120.36005,2017,2017-07-30 16:28:00+00:00,124,Tuolumne,1,Central California,7/30/2017
36.0226,-118.94252,2017,2017-07-30 17:43:00+00:00,2289,Tulare,1,Central California,7/30/2017
38.329,-119.782,2017,2017-07-31 13:44:00+00:00,5247,Stanislaus,1,Central California,7/31/2017
33.689092,-117.396404,2017,2017-07-31 14:22:00+00:00,200,Riverside,1,Southern California,7/31/2017
34.19076,-117.26969,2017,2017-07-31 14:44:00+00:00,100,San Bernardino,1,Southern California,7/31/2017
38.70289,-122.90217,2017,2017-07-31 23:17:00+00:00,11,Sonoma,1,Western California,7/31/2017
37.644,-119.618,2017,2017-08-01 08:45:00+00:00,8094,Mariposa,1,Central California,8/1/2017
40.39799,-123.57562,2017,2017-08-01 10:23:00+00:00,19,Humboldt,1,Northern California,8/1/2017
37.65986,-120.31157,2017,2017-08-01 16:33:00+00:00,20,Tuolumne,1,Central California,8/1/2017
40.79902,-123.39253,2017,2017-08-02 08:30:00+00:00,32,Trinity,1,Northern California,8/2/2017
35.40357,-120.28037,2017,2017-08-02 10:15:00+00:00,460,San Luis Obispo,1,Southern California,8/2/2017
35.4403,-120.2913,2017,2017-08-02 10:33:00+00:00,70,San Luis Obispo,1,Southern California,8/2/2017
40.804,-123.375,2017,2017-08-02 11:13:00+00:00,32,Trinity,1,Northern California,8/2/2017
36.257,-118.296,2017,2017-08-02 18:00:00+00:00,2295,Tulare,1,Central California,8/2/2017
40.11794,-123.76099,2017,2017-08-03 11:58:00+00:00,85,Humboldt,1,Northern California,8/3/2017
41.466,-120.321,2017,2017-08-03 14:00:00+00:00,7697,Modoc,1,Northern California,8/3/2017
34.08492,-117.03826,2017,2017-08-03 15:35:00+00:00,325,San Bernardino,1,Southern California,8/3/2017
34.23925,-117.85182,2017,2017-08-03 16:21:00+00:00,10,Los Angeles,1,Southern California,8/3/2017
40.27582,-123.64281,2017,2017-08-03 16:41:00+00:00,30,Humboldt,1,Northern California,8/3/2017
34.009026,-117.239099,2017,2017-08-04 14:25:00+00:00,122,Riverside,1,Southern California,8/4/2017
35.70639,-118.47307,2017,2017-08-05 13:16:00+00:00,50,Kern,1,Southern California,8/5/2017
41.11989,-120.74968,2017,2017-08-06 15:29:00+00:00,530,Lassen,1,Northern California,8/6/2017
39.75371,-120.1397,2017,2017-08-06 15:32:00+00:00,1020,Plumas,1,Northern California,8/6/2017
39.888,-120.066,2017,2017-08-06 19:52:00+00:00,859,Lassen,1,Northern California,8/6/2017
33.57139,-116.8247,2017,2017-08-07 14:14:00+00:00,92,Riverside,1,Southern California,8/7/2017
41.853,-123.676,2017,2017-08-07 17:45:00+00:00,3142,Siskiyou,1,Northern California,8/7/2017
35.86596,-120.64584,2017,2017-08-07 18:08:00+00:00,82,Monterey,1,Western California,8/7/2017
40.17598,-123.36882,2017,2017-08-07 22:30:00+00:00,4736,Trinity,1,Northern California,8/7/2017
